Assigned Group,Number,Created Date,Close Date,Case Type,Priority,Summary,Type,Month
REFINITIV_Hosting_ServiceDesk,INC000005235010,28/02/2025 17:13,03/03/2025 20:01,User Service Restoration,4 - Low,Monitoring Alert: trhnj2sldp101b31 SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Process,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005234778,28/02/2025 17:13,03/03/2025 20:01,User Service Restoration,4 - Low,Monitoring Alert: esnj2c2slsp08b02 SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Killed,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235298,28/02/2025 17:13,03/03/2025 20:01,User Service Restoration,4 - Low,Monitoring Alert: trhnj2slsmm101b SIA_HC_ERROR: Process: /usr/local/monitor/bin/scheduler : Killed |,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235012,28/02/2025 17:18,03/03/2025 20:01,User Service Restoration,3 - Medium,Monitoring Alert: prc_scheduler = 0,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235300,28/02/2025 17:22,03/03/2025 20:01,User Service Restoration,3 - Medium,Monitoring Alert: prc_scheduler = 0,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235302,28/02/2025 17:36,08/03/2025 09:59,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:Smart Storage Battery has exceeded the maximum amount of devices su,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005234781,28/02/2025 17:41,06/03/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: Heartbeat missing since 12/06/24 21:25:20 - 121094,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005234812,28/02/2025 21:23,04/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 01:11:36 - 121091,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235066,28/02/2025 21:28,04/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 01:15:39 - 121092,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005234815,28/02/2025 21:31,04/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 01:18:33 - 121092,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235353,28/02/2025 22:27,04/03/2025 20:00,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC18769454 - P3 Medium - System Time
Changed",Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005234824,28/02/2025 22:38,04/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 02:25:37 - 121092,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235425,28/02/2025 22:47,04/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 02:34:24 - 121091,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235355,28/02/2025 22:56,04/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 02:44:35 - 121091,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235356,28/02/2025 23:16,05/03/2025 20:00,User Service Restoration,3 - Medium,"CRQ000000581378 -Packet drop alert on emstk7slssd001a
emstk7slssd005a",Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235078,28/02/2025 23:18,04/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 03:03:59 - 121094,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235429,28/02/2025 23:51,04/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 03:33:55 - 121096,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235455,01/03/2025 08:24,04/03/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 03/01/25 14:16:12 - 7,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235123,01/03/2025 10:27,18/03/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: s626207nj2sl03 cmaeventd[3351]: Physical drive failed: Port 1I Box 1 Bay 14 of Emb,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235730,01/03/2025 11:57,02/03/2025 11:20,User Service Restoration,3 - Medium,Monitoring Alert: prc_java = 2 | NOTIFY,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235735,01/03/2025 12:56,01/03/2025 12:59,User Service Restoration,3 - Medium,Monitoring Alert: prc_java = 2 | NOTIFY,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235418,01/03/2025 13:16,06/03/2025 20:00,User Service Restoration,3 - Medium,Monitoring Alert: eslo1p1sldpp04b26 kernel: sfc 0000:d8:00.0 etn2: link down,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236030,01/03/2025 17:36,01/03/2025 22:35,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC18779395 - P3 Medium - Multiple Unique
Clues for the Same",Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235760,01/03/2025 17:42,06/03/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/06/24 21:27:06 - 122534,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235761,01/03/2025 17:44,06/03/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/06/24 21:27:44 - 122535,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236031,01/03/2025 17:44,06/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/06/24 21:28:01 - 122535,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235484,01/03/2025 17:46,06/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/06/24 21:27:09 - 122536,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236032,01/03/2025 17:48,06/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/06/24 21:27:44 - 122535,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235486,01/03/2025 17:56,01/03/2025 20:33,User Service Restoration,3 - Medium,esny4c3slsp05b02 /var 86% // [#INC-546057],Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235778,01/03/2025 20:17,09/03/2025 14:44,User Service Restoration,3 - Medium,Monitoring Alert: prc_nailsd = 0,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235502,01/03/2025 20:42,06/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 00:25:57 - 122535,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236047,01/03/2025 21:31,06/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 01:17:21 - 122532,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236048,01/03/2025 21:34,06/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 01:20:57 - 122532,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235787,01/03/2025 22:25,05/03/2025 20:00,User Service Restoration,3 - Medium,RM: V3 servers are unable to connect to dacs station server under emslo1sldp01a09 // CRQ000000580884,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236056,01/03/2025 22:39,06/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 02:25:37 - 122532,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235789,01/03/2025 22:45,13/03/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236057,01/03/2025 22:47,06/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 02:34:24 - 122532,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235507,01/03/2025 23:19,06/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 03:03:59 - 122534,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235796,01/03/2025 23:51,06/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 03:33:55 - 122536,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235820,02/03/2025 06:12,05/03/2025 20:00,User Service Restoration,3 - Medium,RTMDS - emslo4slssd017a eth6 bonding alert // [#INC-546174],Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235867,02/03/2025 14:59,09/03/2025 13:25,User Service Restoration,2 - High,Monitoring Alert: System Fans Not Redundant (Location System),Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235882,02/03/2025 19:03,05/03/2025 20:00,User Service Restoration,2 - High,"Monitoring Alert: Fan Failure (Fan 4, Location System) has been repaired",Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235568,02/03/2025 20:41,06/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 00:25:23 - 123975,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235569,02/03/2025 20:45,06/03/2025 20:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 00:27:29 - 123974,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236174,03/03/2025 05:29,03/03/2025 05:52,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 03/03/25 01:03:03 - 625,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236221,03/03/2025 11:52,06/03/2025 20:00,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC18806506 - P3 Medium - Traffic from an
Unknown Mail Server",Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236331,03/03/2025 15:01,12/03/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: System Fans Not Redundant (Location System),Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005235698,03/03/2025 17:43,03/03/2025 18:23,User Service Restoration,2 - High,Re: Request to change password on s620744ch4sw10/11 // [#SR-545788],Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236269,03/03/2025 17:45,07/03/2025 20:01,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/06/24 21:28:01 - 125416,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236397,03/03/2025 20:42,07/03/2025 20:01,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 00:25:27 - 125415,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236406,03/03/2025 21:24,07/03/2025 20:01,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 01:11:36 - 125412,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236412,03/03/2025 22:39,07/03/2025 20:01,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 02:25:37 - 125413,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236638,03/03/2025 22:48,07/03/2025 20:01,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 02:34:36 - 125412,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236639,03/03/2025 22:54,07/03/2025 20:01,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 02:40:30 - 125413,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236640,03/03/2025 22:57,07/03/2025 20:01,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 02:44:35 - 125411,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236641,03/03/2025 23:00,07/03/2025 20:01,User Service Restoration,2 - High,-Monitoring Alert: Heartbeat missing since 03/03/25 01:03:03 - 1676,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236414,03/03/2025 23:19,07/03/2025 20:01,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 03:03:59 - 125414,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236313,04/03/2025 00:13,08/03/2025 13:12,User Service Restoration,2 - High,Monitoring Alert: HARDWARE Event:System Fans Not Redundant (Location System),Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236432,04/03/2025 02:44,07/03/2025 20:01,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 03/03/25 01:03:03 - 1900,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236664,04/03/2025 02:49,07/03/2025 20:01,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 06:34:29 - 125413,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237009,04/03/2025 07:32,06/03/2025 15:55,User Service Restoration,2 - High,Monitoring Alert: essg2p1sldpp03a34 kernel: sfc 0000:12:00.1 etn6: link down,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237013,04/03/2025 08:06,18/03/2025 21:00,User Service Restoration,3 - Medium,Re: tresnj2c1sldp01b07 netprobe unreachable // [#INC-546559],Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236527,04/03/2025 10:55,09/03/2025 14:15,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 03/03/25 01:03:03 - 2391,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236747,04/03/2025 13:48,05/03/2025 10:59,User Service Restoration,3 - Medium,VPN Trial Password Reset - March,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236557,04/03/2025 14:37,04/03/2025 14:39,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 24,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237061,04/03/2025 17:43,08/03/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/06/24 21:27:06 - 126855,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236584,04/03/2025 17:44,08/03/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/06/24 21:27:09 - 126856,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237062,04/03/2025 17:44,08/03/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/06/24 21:27:44 - 126856,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236797,04/03/2025 20:17,13/03/2025 21:00,User Service Restoration,2 - High,2 HDDs and Fan#4 failure,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236600,04/03/2025 20:42,08/03/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 00:25:27 - 126855,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237088,04/03/2025 20:49,08/03/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 00:34:32 - 126854,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237094,04/03/2025 21:31,08/03/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 01:17:21 - 126853,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237095,04/03/2025 21:33,08/03/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 01:18:33 - 126853,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236604,04/03/2025 21:33,30/03/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: High disk usage -  volume D is at 10% free,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236608,04/03/2025 22:31,08/03/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 02:17:38 - 126851,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236614,04/03/2025 22:47,08/03/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 02:34:24 - 126852,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005236622,04/03/2025 23:19,08/03/2025 20:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 03:03:59 - 126854,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237299,05/03/2025 10:30,05/03/2025 11:19,User Service Restoration,2 - High,"Monitoring Alert: Fan Failure (Fan 4, Location System) has been repaired",Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237551,05/03/2025 11:58,10/03/2025 10:40,User Service Restoration,2 - High,Monitoring Alert: MemoryCommitLimitPct = 98,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237350,05/03/2025 14:36,05/03/2025 14:39,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 25,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237392,05/03/2025 19:48,09/03/2025 21:00,User Service Restoration,4 - Low,"Monitoring Alert: Fan Failure (Fan 4, Location System) has been repaired",Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237393,05/03/2025 19:49,13/03/2025 21:00,User Service Restoration,3 - Medium,Rack Location of these 2 devices s619169sg2sw07 / s619169sg2sw08,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237974,05/03/2025 21:25,09/03/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 01:11:36 - 128292,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237478,05/03/2025 21:39,09/03/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 01:23:15 - 128294,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237991,05/03/2025 22:31,09/03/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 02:17:38 - 128292,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237486,05/03/2025 22:48,09/03/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 02:34:36 - 128293,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237697,05/03/2025 22:55,09/03/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 02:40:30 - 128293,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237994,05/03/2025 22:57,09/03/2025 21:00,User Service Restoration,2 - High,Monitoring Alert: Heartbeat missing since 12/07/24 02:44:35 - 128292,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237699,05/03/2025 23:20,09/03/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 03:03:59 - 128295,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237997,05/03/2025 23:27,09/03/2025 21:00,Infrastructure Event,3 - Medium,"Lumen MSS Initial Notification Alert - INC18835512 - P3 Medium - Multiple Unique
Clues for theSame",Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237707,05/03/2025 23:45,14/03/2025 21:00,User Service Restoration,3 - Medium,SG2 S618026 Not able to access VM,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005238001,05/03/2025 23:52,09/03/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 03:33:55 - 128297,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237708,05/03/2025 23:53,09/03/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 03:35:49 - 128297,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237709,06/03/2025 00:08,06/03/2025 00:12,User Service Restoration,4 - Low,Monitoring Alert: ServerRebooted = 38,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005237736,06/03/2025 02:40,09/03/2025 21:00,User Service Restoration,3 - Medium,Monitoring Alert: High disk usage -  volume /data01 is at 91%,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005238236,06/03/2025 17:45,10/03/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/06/24 21:28:01 - 129736,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005238264,06/03/2025 19:57,09/03/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 03/07/25 01:49:06 - 7,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005238271,06/03/2025 20:43,10/03/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 00:27:29 - 129735,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005238488,06/03/2025 20:43,10/03/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 00:25:57 - 129736,Incident,Mar-25
REFINITIV_Hosting_ServiceDesk,INC000005238278,06/03/2025 21:38,10/03/2025 21:00,User Service Restoration,4 - Low,Monitoring Alert: Heartbeat missing since 12/07/24 01:24:46 - 129732,Incident,Mar-25
