timestamp,cpu_percent,cpu_frequency,memory_percent,memory_available_gb,disk_read_mb,disk_write_mb,network_sent_mb,network_recv_mb,,
58:11.7,0,1700,96.3,0.58,1.47,0.21,0.02,0.01,,
58:14.0,18.4,1700,96.3,0.58,0.03,0,0.01,0,,
58:14.0,18.4,1700,96.3,0.58,0.03,0,0.01,0,,
58:16.3,19.2,1700,96,0.63,0.19,0.91,0.01,0.01,,
58:16.3,19.2,1700,96,0.63,0.19,0.91,0.01,0.01,,
58:18.6,8.2,1700,95.7,0.68,0.38,0.21,0.02,0.01,,
58:18.6,8.2,1700,95.7,0.68,0.38,0.21,0.02,0.01,,
58:20.9,2.8,1700,95.7,0.67,0.15,0,0.06,0,,
58:20.9,2.8,1700,95.7,0.67,0.15,0,0.06,0,,
58:23.2,2.8,1700,95.5,0.7,1.79,85.51,0.01,0.01,,
58:23.2,2.8,1700,95.5,0.7,1.79,85.51,0.01,0.01,,
58:25.5,18.4,1700,93.9,0.96,0.2,0,0.01,0.01,,
58:25.5,18.4,1700,93.9,0.96,0.2,0,0.01,0.01,,
58:27.8,16.2,1700,93.7,0.99,0.44,0,0.01,0,,
58:27.8,16.2,1700,93.7,0.99,0.44,0,0.01,0,,
58:30.1,12.5,1700,92.3,1.2,2.55,263.05,0.02,0.01,,
58:30.1,12.5,1700,92.3,1.2,2.55,263.05,0.02,0.01,,
58:30.1,12.5,1700,92.3,1.2,2.55,263.05,0.02,0.01,,
58:32.3,35.5,1700,91.7,1.29,35.21,0,0.04,0,,
58:32.3,35.5,1700,91.7,1.29,35.21,0,0.04,0,,
58:34.6,0,1700,92,1.25,6.96,0.34,0.04,0,,
58:34.6,0,1700,92,1.25,6.96,0.34,0.04,0,,
58:36.9,87.2,1700,92.2,1.22,32.48,0.65,0.04,0.03,,
58:36.9,87.2,1700,92.2,1.22,32.48,0.65,0.04,0.03,,
58:39.2,46.4,1700,92.8,1.12,28.54,0.86,0.03,0.01,,
58:39.2,46.4,1700,92.8,1.12,28.54,0.86,0.03,0.01,,
58:41.5,11.1,1700,93.2,1.07,8.34,0,0.02,0.06,,
58:41.5,11.1,1700,93.2,1.07,8.34,0,0.02,0.06,,
58:43.8,15.3,1700,93.3,1.05,0.23,0.64,0.06,0,,
58:43.8,15.3,1700,93.3,1.05,0.23,0.64,0.06,0,,
58:46.1,8.8,1700,93.3,1.05,0.5,0.9,0.09,0.01,,
58:46.1,8.8,1700,93.3,1.05,0.5,0.9,0.09,0.01,,
58:48.4,6.7,1700,93.3,1.04,1.96,0,0,0,,
58:48.4,6.7,1700,93.3,1.04,1.96,0,0,0,,
58:48.4,6.7,1700,93.3,1.04,1.96,0,0,0,,
58:50.8,15.4,1700,93.3,1.05,0.32,0,0.07,0.01,,
58:50.8,15.4,1700,93.3,1.05,0.32,0,0.07,0.01,,
58:53.1,2.5,1700,93.2,1.06,0.88,1.27,0.02,0,,
58:53.1,2.5,1700,93.2,1.06,0.88,1.27,0.02,0,,
58:55.4,1.4,1700,93.3,1.05,0.17,0,0.01,0,,
58:55.4,1.4,1700,93.3,1.05,0.17,0,0.01,0,,
58:57.7,7.4,1700,93.4,1.03,0.74,0,0.08,0.01,,
58:57.7,7.4,1700,93.4,1.03,0.74,0,0.08,0.01,,
59:00.0,65.1,1700,93.4,1.04,5.02,1.58,0.02,0.01,,
59:00.0,65.1,1700,93.4,1.04,5.02,1.58,0.02,0.01,,
59:02.3,24.4,1700,93.5,1.01,0.84,0.16,0.03,0.06,,
59:02.3,24.4,1700,93.5,1.01,0.84,0.16,0.03,0.06,,
59:04.6,41.2,1700,93.6,1,1.44,0.45,0.04,0.01,,
59:04.6,41.2,1700,93.6,1,1.44,0.45,0.04,0.01,,
59:06.9,44,1700,92.1,1.24,6.07,13.44,0.03,0.02,,
59:06.9,44,1700,92.1,1.24,6.07,13.44,0.03,0.02,,
59:06.9,44,1700,92.1,1.24,6.07,13.44,0.03,0.02,,
59:09.2,11.7,1700,87.4,1.97,0.03,0.09,0.02,0.01,,
59:09.2,11.7,1700,87.4,1.97,0.03,0.09,0.02,0.01,,
59:11.5,6,1700,86.6,2.1,0.03,0,0,0.01,,
59:11.5,6,1700,86.6,2.1,0.03,0,0,0.01,,
59:13.8,5.9,1700,86.4,2.12,0.04,0.6,0.13,0,,
59:13.8,5.9,1700,86.4,2.12,0.04,0.6,0.13,0,,
59:16.1,7.1,1700,86.3,2.14,0.04,0.27,0.02,0.02,,
59:16.1,7.1,1700,86.3,2.14,0.04,0.27,0.02,0.02,,
59:18.5,17.2,1700,86.1,2.17,0.16,0.28,0.01,0.01,,
59:18.5,17.2,1700,86.1,2.17,0.16,0.28,0.01,0.01,,
59:20.7,10.8,1700,85.9,2.2,0.19,1,0.06,0.01,,
59:20.7,10.8,1700,85.9,2.2,0.19,1,0.06,0.01,,
59:23.0,2.5,1700,85.6,2.26,0.4,0.41,0.01,0.01,,
59:23.0,2.5,1700,85.6,2.26,0.4,0.41,0.01,0.01,,
59:25.3,1.2,1700,84.9,2.36,0.06,0,0.01,0.02,,
59:25.3,1.2,1700,84.9,2.36,0.06,0,0.01,0.02,,
59:25.3,1.2,1700,84.9,2.36,0.06,0,0.01,0.02,,
59:27.6,2.5,1700,84.1,2.49,0.03,0,0,0.01,,
59:27.6,2.5,1700,84.1,2.49,0.03,0,0,0.01,,
59:29.9,5.3,1700,84.6,2.42,0.08,0.93,0.02,0.01,,
59:29.9,5.3,1700,84.6,2.42,0.08,0.93,0.02,0.01,,
59:32.2,8.4,1700,84.8,2.38,12.89,0,0.1,0.01,,
59:32.2,8.4,1700,84.8,2.38,12.89,0,0.1,0.01,,
59:34.4,12.7,1700,84.4,2.44,0.9,0.14,0.01,0.02,,
59:34.4,12.7,1700,84.4,2.44,0.9,0.14,0.01,0.02,,
59:36.7,10.5,1700,84.4,2.44,0.2,0.43,0.02,0.01,,
59:36.7,10.5,1700,84.4,2.44,0.2,0.43,0.02,0.01,,
59:39.0,2.3,1700,84.4,2.44,0.03,0.12,0.02,0.01,,
59:39.0,2.3,1700,84.4,2.44,0.03,0.12,0.02,0.01,,
59:41.3,4.1,1700,84.3,2.45,0.05,0,0.01,0.01,,
59:41.3,4.1,1700,84.3,2.45,0.05,0,0.01,0.01,,
59:43.6,8,1700,84.3,2.46,0.42,2.42,0.11,0.02,,
59:43.6,8,1700,84.3,2.46,0.42,2.42,0.11,0.02,,
59:43.6,8,1700,84.3,2.46,0.42,2.42,0.11,0.02,,
59:45.9,4.4,1700,84.3,2.46,0.69,1,0.09,0,,
59:45.9,4.4,1700,84.3,2.46,0.69,1,0.09,0,,
59:48.2,5.1,1700,84.5,2.43,0.01,0,0.16,0,,
59:48.2,5.1,1700,84.5,2.43,0.01,0,0.16,0,,
59:50.4,10.5,1700,84.4,2.43,0.19,0.42,0.01,0,,
59:50.4,10.5,1700,84.4,2.43,0.19,0.42,0.01,0,,
59:52.8,1.2,1700,84.4,2.44,0.27,0,0,0.01,,
59:52.8,1.2,1700,84.4,2.44,0.27,0,0,0.01,,
59:55.1,12.7,1700,84.2,2.46,0.07,0,0,0.01,,
59:55.1,12.7,1700,84.2,2.46,0.07,0,0,0.01,,
59:57.3,1.2,1700,83.6,2.57,0.09,0.2,0.16,0.01,,
59:57.3,1.2,1700,83.6,2.57,0.09,0.2,0.16,0.01,,
59:59.6,1.3,1700,83.7,2.56,6.35,0.51,0.01,0.01,,
59:59.6,1.3,1700,83.7,2.56,6.35,0.51,0.01,0.01,,
00:01.9,11.4,1700,83.9,2.52,0.91,0,0.13,0.02,,
00:01.9,11.4,1700,83.9,2.52,0.91,0,0.13,0.02,,
00:01.9,11.4,1700,83.9,2.52,0.91,0,0.13,0.02,,
00:04.3,1.4,1700,83.8,2.54,0.05,0.01,0.03,0.01,,
00:04.3,1.4,1700,83.8,2.54,0.05,0.01,0.03,0.01,,
00:06.6,5,1700,83.7,2.55,1.45,0.38,0.01,0.01,,
00:06.6,5,1700,83.7,2.55,1.45,0.38,0.01,0.01,,
00:08.9,9.5,1700,83.6,2.56,0.16,0.52,0.19,0.01,,
00:08.9,9.5,1700,83.6,2.56,0.16,0.52,0.19,0.01,,
00:11.2,4,1700,83.6,2.57,4.78,0.11,0,0.01,,
00:11.2,4,1700,83.6,2.57,4.78,0.11,0,0.01,,
00:13.5,7.4,1700,83.6,2.56,1.19,0.16,0.01,0.01,,
00:13.5,7.4,1700,83.6,2.56,1.19,0.16,0.01,0.01,,
00:15.8,5.1,1700,83.6,2.57,0.27,0,0.08,0,,
00:15.8,5.1,1700,83.6,2.57,0.27,0,0.08,0,,
00:18.1,10.5,1700,83.7,2.56,0.27,0.16,0.06,0,,
00:18.1,10.5,1700,83.7,2.56,0.27,0.16,0.06,0,,
00:20.4,6.9,1700,83.7,2.56,0.42,1.2,0.02,0.01,,
00:20.4,6.9,1700,83.7,2.56,0.42,1.2,0.02,0.01,,
00:20.4,6.9,1700,83.7,2.56,0.42,1.2,0.02,0.01,,
00:22.7,23.7,1700,77.4,3.54,65.33,0,0.12,0.04,,
00:22.7,23.7,1700,77.4,3.54,65.33,0,0.12,0.04,,
00:25.0,5.1,1700,76.7,3.64,0.14,0,0.02,0,,
00:25.0,5.1,1700,76.7,3.64,0.14,0,0.02,0,,
00:27.3,3.6,1700,76.7,3.64,0.02,0.33,0.02,0,,
00:27.3,3.6,1700,76.7,3.64,0.02,0.33,0.02,0,,
00:29.6,5.2,1700,76.7,3.64,1.6,0.3,0.11,0.01,,
00:29.6,5.2,1700,76.7,3.64,1.6,0.3,0.11,0.01,,
00:31.8,5.3,1700,76.8,3.63,0.01,0,0.16,0.01,,
00:31.8,5.3,1700,76.8,3.63,0.01,0,0.16,0.01,,
00:34.1,8,1700,76.8,3.62,0.14,0.76,0.02,0,,
00:34.1,8,1700,76.8,3.62,0.14,0.76,0.02,0,,
00:36.4,2.6,1700,76.9,3.62,0,0,0.02,0,,
00:36.4,2.6,1700,76.9,3.62,0,0,0.02,0,,
00:38.7,1.3,1700,76.9,3.61,0.02,0.21,0.01,0.02,,
00:38.7,1.3,1700,76.9,3.61,0.02,0.21,0.01,0.02,,
00:38.7,1.3,1700,76.9,3.61,0.02,0.21,0.01,0.02,,
00:41.0,3.7,1700,76.9,3.61,0.02,0.21,0,0.02,,
00:41.0,3.7,1700,76.9,3.61,0.02,0.21,0,0.02,,
00:43.3,2.7,1700,76.9,3.61,0.05,0,0,0.01,,
00:43.3,2.7,1700,76.9,3.61,0.05,0,0,0.01,,
00:45.5,10.3,1700,76.9,3.61,0.72,0.24,0.09,0.01,,
00:45.5,10.3,1700,76.9,3.61,0.72,0.24,0.09,0.01,,
00:47.8,3.9,1700,77,3.6,0.04,0.22,0.15,0.01,,
00:47.8,3.9,1700,77,3.6,0.04,0.22,0.15,0.01,,
00:50.0,6.8,1700,76.9,3.62,0,0.6,0,0.01,,
00:50.0,6.8,1700,76.9,3.62,0,0.6,0,0.01,,
00:52.3,2.5,1700,76.9,3.61,0.01,0.07,0.01,0.01,,
00:52.3,2.5,1700,76.9,3.61,0.01,0.07,0.01,0.01,,
00:54.6,5.9,1700,76.8,3.62,0.06,0.38,0,0.01,,
00:54.6,5.9,1700,76.8,3.62,0.06,0.38,0,0.01,,
00:56.9,8.6,1700,76.8,3.63,0,0.62,0.18,0.01,,
00:56.9,8.6,1700,76.8,3.63,0,0.62,0.18,0.01,,
00:56.9,8.6,1700,76.8,3.63,0,0.62,0.18,0.01,,
00:59.2,1.3,1700,76.8,3.63,0.14,0,0.03,0.01,,
00:59.2,1.3,1700,76.8,3.63,0.14,0,0.03,0.01,,
01:01.5,3.6,1700,77,3.6,0.61,0.2,0.01,0,,
01:01.5,3.6,1700,77,3.6,0.61,0.2,0.01,0,,
01:03.7,1.3,1700,76.8,3.62,0.02,0.31,0.18,0,,
01:03.7,1.3,1700,76.8,3.62,0.02,0.31,0.18,0,,
01:06.0,3.8,1700,76.8,3.62,0.06,0,0.03,0,,
01:06.0,3.8,1700,76.8,3.62,0.06,0,0.03,0,,
01:08.3,2.7,1700,76.8,3.63,0.2,0.2,0.09,0.01,,
01:08.3,2.7,1700,76.8,3.63,0.2,0.2,0.09,0.01,,
01:10.5,21.1,1700,76.8,3.63,0.05,0.24,0,0,,
01:10.5,21.1,1700,76.8,3.63,0.05,0.24,0,0,,
01:12.9,8.5,1700,76.8,3.63,0.02,0,0.01,0.01,,
01:12.9,8.5,1700,76.8,3.63,0.02,0,0.01,0.01,,
01:15.1,4.9,1700,76.8,3.63,0.05,0.67,0.11,0.01,,
01:15.1,4.9,1700,76.8,3.63,0.05,0.67,0.11,0.01,,
01:17.4,9.6,1700,76.8,3.63,0.41,0.32,0.15,0.02,,
01:17.4,9.6,1700,76.8,3.63,0.41,0.32,0.15,0.02,,
01:17.4,9.6,1700,76.8,3.63,0.41,0.32,0.15,0.02,,
01:19.7,2.7,1700,76.7,3.64,0.05,0.38,0,0.01,,
01:19.7,2.7,1700,76.7,3.64,0.05,0.38,0,0.01,,
01:22.0,1.2,1700,76.8,3.63,2.26,0.01,0.02,0.01,,
01:22.0,1.2,1700,76.8,3.63,2.26,0.01,0.02,0.01,,
01:24.2,2.7,1700,76.9,3.61,0.12,0.44,0.02,0.01,,
01:24.2,2.7,1700,76.9,3.61,0.12,0.44,0.02,0.01,,
01:26.5,7.4,1700,76.9,3.61,0.58,0,0.17,0.02,,
01:26.5,7.4,1700,76.9,3.61,0.58,0,0.17,0.02,,
01:28.7,10.3,1700,76.9,3.61,0.09,1,0,0.01,,
01:28.7,10.3,1700,76.9,3.61,0.09,1,0,0.01,,
01:31.0,7.2,1700,77,3.59,0.3,0.3,0.18,0.19,,
01:31.0,7.2,1700,77,3.59,0.3,0.3,0.18,0.19,,
01:33.3,13,1700,77.1,3.58,19.07,0.01,0.03,0.07,,
01:33.3,13,1700,77.1,3.58,19.07,0.01,0.03,0.07,,
01:35.6,11.1,1700,77.6,3.51,4.55,0.62,0.03,0.03,,
01:35.6,11.1,1700,77.6,3.51,4.55,0.62,0.03,0.03,,
01:37.7,5.1,1700,77.4,3.53,0.95,0.55,0.36,0.01,,
01:37.7,5.1,1700,77.4,3.53,0.95,0.55,0.36,0.01,,
01:37.7,5.1,1700,77.4,3.53,0.95,0.55,0.36,0.01,,
01:39.9,9.8,1700,77.4,3.54,1.66,0,0.01,0.01,,
01:39.9,9.8,1700,77.4,3.54,1.66,0,0.01,0.01,,
01:42.1,18.9,1700,77.4,3.54,0.4,0.45,0.02,0.02,,
01:42.1,18.9,1700,77.4,3.54,0.4,0.45,0.02,0.02,,
01:44.3,9.6,1700,77.3,3.54,0.08,0.3,0.49,3.11,,
01:44.3,9.6,1700,77.3,3.54,0.08,0.3,0.49,3.11,,
01:46.5,21.7,1700,77.4,3.53,0.16,0.8,0.39,4.98,,
58:09.0,38.7,1700,91.9,1.26,0.97,0,0.09,0,,
58:11.3,9.2,1700,91.8,1.27,0.98,0,0.1,0.02,,
58:13.5,13.4,1700,91.6,1.31,7.81,3.87,0.09,0.01,,
58:15.8,31.6,1457,91.5,1.33,0.34,0,0.11,0.01,,
58:18.1,5.3,1700,91.6,1.32,1.3,0,0.18,0,,
58:20.4,3.7,1700,91.5,1.33,1.43,2.01,0.34,0,,
58:22.7,12.7,1700,90.6,1.47,2.68,0.02,0.34,0.02,,
58:24.9,11.9,1700,90.9,1.43,0.37,0,0.34,0,,
58:27.2,17.3,1700,90.9,1.42,16.15,16.39,0.3,0.01,,
58:29.5,17.6,1700,90.9,1.42,0.76,0.01,0.03,0.01,,
58:31.8,17.3,1700,90.9,1.43,0.62,0,0.03,0.01,,
58:34.1,11.7,1700,91,1.41,1.24,0.62,0.05,0,,
58:36.4,25,1700,91.4,1.35,11.01,0.6,0.18,0.06,,
58:38.6,22.4,1700,91.6,1.31,16.07,1.28,0.29,0.03,,
58:40.9,11,1700,91.7,1.3,6.76,0.65,0.11,0.02,,
58:43.2,18.7,1700,91.4,1.34,0.55,0,0.08,0.01,,
58:45.5,35.6,1700,90.8,1.43,0.6,0,0.04,0.01,,
58:47.8,16.2,1700,90.7,1.46,0.88,0.73,0,0.01,,
58:50.1,14.6,1700,90.6,1.47,0.38,0.41,0.08,0.02,,
58:52.4,8.5,1700,90.4,1.5,0.65,0,0.02,0.01,,
58:54.8,23.1,1700,90.4,1.51,0.56,0.32,0.02,0.01,,
58:57.0,33.3,1700,90.3,1.52,1.02,0.5,0.03,0.02,,
58:59.3,0,1700,90.4,1.5,0.45,0,0.08,0.01,,
59:01.6,31.5,1700,90.1,1.55,0.91,1.36,0.28,0.01,,
59:03.9,12.7,1700,90.5,1.48,0.78,1.55,0.11,0.01,,
59:06.3,29.2,1700,90.6,1.48,1.43,0.11,0.05,0.05,,
02:02.3,8.5,1700,88.4,1.82,0.26,0,0.57,0.08,,
02:04.5,7,1700,88.5,1.79,0.26,0.2,0.04,0.02,,
02:06.7,3.6,1700,88.6,1.78,0,0,0.06,0.03,,
02:08.8,5.1,1700,88.6,1.79,0,0,0.37,0.01,,
02:11.1,7.8,1700,88.5,1.79,0,0.05,0.03,0.02,,
02:13.2,20,1700,88.9,1.74,0.05,0.25,0.02,0.01,,
02:15.4,2.7,1700,89,1.71,0.77,1.12,0.24,0.14,,
02:17.6,6.9,1700,87.2,2,279.06,0.25,0.11,0.01,,
02:19.9,1.2,1700,87,2.04,0,0,0.16,0.01,,
02:22.2,8.9,1700,87.1,2.03,0,0.16,0.14,0.01,,
02:24.5,17.4,1700,86.5,2.11,0.06,0,0.12,0.02,,
02:26.8,9.4,1700,86.2,2.16,0.42,0.37,0.05,0.01,,
02:29.0,7.1,1700,87.5,1.96,4.23,0.22,0.02,0.01,,
02:31.3,5.2,1700,87.6,1.95,1.02,0.11,0.16,0.02,,
02:33.6,7.9,1700,87.6,1.94,0.14,0,0.13,0.02,,
02:35.9,16.9,1700,87.5,1.96,0.12,0.57,0.04,0.07,,
02:38.2,16.7,1700,87.5,1.96,0,1.14,0.13,0.01,,
02:40.4,6.2,1700,87.5,1.96,0.41,0,0.09,0.01,,
02:42.7,9.4,1700,87.7,1.92,0.99,5.99,0.02,0.02,,
02:44.9,10.4,1457,88.6,1.79,75.3,0,0.04,0.02,,
02:47.1,2.4,1700,88.5,1.79,13.76,2.88,0.02,0.01,,
02:49.4,71.6,1700,88.7,1.77,285.12,0.32,0.04,0.01,,
02:51.7,5.5,1700,88.5,1.8,2.28,61.84,0.16,0.03,,
02:54.0,7.8,1700,88.2,1.85,0.12,0,0.02,0.01,,
02:56.2,39.8,1700,88.3,1.83,3.09,0.48,0.04,0.01,,
02:58.5,56.8,1700,90.2,1.53,0.9,0,0.29,0.2,,
03:00.7,30.4,1700,90.5,1.49,86.66,0,0.03,0.03,,
03:00.7,30.4,1700,90.5,1.49,86.66,0,0.03,0.03,,
03:03.0,12.3,1700,90.5,1.49,85.5,6.57,0.08,0.05,,
03:03.0,12.3,1700,90.5,1.49,85.5,6.57,0.08,0.05,,
03:05.2,33.8,1700,93.7,0.99,52.05,0.09,0.23,0.01,,
03:05.2,33.8,1700,93.7,0.99,52.05,0.09,0.23,0.01,,
03:07.6,55.3,1700,96.8,0.49,354.94,2.42,0.06,0.04,,
03:07.6,55.3,1700,96.8,0.49,354.94,2.42,0.06,0.04,,
03:07.6,55.3,1700,96.8,0.49,354.94,2.42,0.06,0.04,,
03:09.9,75,1700,97.5,0.39,93.29,1.01,0.25,0.01,,
03:09.9,75,1700,97.5,0.39,93.29,1.01,0.25,0.01,,
03:12.2,63.9,1700,97.4,0.4,3.18,0.01,0.04,0.02,,
03:12.2,63.9,1700,97.4,0.4,3.18,0.01,0.04,0.02,,
03:14.4,15.9,1700,96.9,0.48,0.76,0.19,0.28,1.06,,
03:14.4,15.9,1700,96.9,0.48,0.76,0.19,0.28,1.06,,
03:16.7,37,1700,95.9,0.64,1.34,6.44,0.53,9.15,,
03:16.7,37,1700,95.9,0.64,1.34,6.44,0.53,9.15,,
03:19.0,66.2,1700,96.6,0.54,8.55,0,0.33,5.56,,
03:19.0,66.2,1700,96.6,0.54,8.55,0,0.33,5.56,,
03:21.3,19,1700,96.7,0.52,6.82,0.62,0.55,9.47,,
03:21.3,19,1700,96.7,0.52,6.82,0.62,0.55,9.47,,
03:23.7,37.8,1700,96.7,0.52,1.41,1.29,0.17,9.57,,
03:23.7,37.8,1700,96.7,0.52,1.41,1.29,0.17,9.57,,
03:25.9,8,1700,96.7,0.52,2.18,1.07,0.26,0.51,,
03:25.9,8,1700,96.7,0.52,2.18,1.07,0.26,0.51,,
03:28.2,8.4,1700,96.6,0.54,0.27,1.28,0.03,0.53,,
03:28.2,8.4,1700,96.6,0.54,0.27,1.28,0.03,0.53,,
03:30.9,98.8,1700,96.9,0.49,6.66,0,0.35,9.53,,
03:30.9,98.8,1700,96.9,0.49,6.66,0,0.35,9.53,,
03:33.3,99,1700,96.6,0.54,7.69,7.23,0.17,8.25,,
03:33.3,99,1700,96.6,0.54,7.69,7.23,0.17,8.25,,
03:36.1,83.9,1700,96.3,0.57,5.48,12.17,0.17,5.87,,
03:36.1,83.9,1700,96.3,0.57,5.48,12.17,0.17,5.87,,
03:39.5,100,1700,96.7,0.51,8.8,0.79,0.35,13.05,,
03:39.5,100,1700,96.7,0.51,8.8,0.79,0.35,13.05,,
03:42.4,100,1700,95.7,0.67,37.02,0.22,0.24,6.36,,
03:42.4,100,1700,95.7,0.67,37.02,0.22,0.24,6.36,,
03:44.7,100,1700,94.9,0.79,7.47,0,0.11,9.18,,
03:44.7,100,1700,94.9,0.79,7.47,0,0.11,9.18,,
03:47.1,70.6,1700,94.9,0.8,3.18,0.05,0.19,6.36,,
03:47.1,70.6,1700,94.9,0.8,3.18,0.05,0.19,6.36,,
03:49.6,85.4,1700,95,0.79,3.93,8.55,0.16,7.49,,
03:49.6,85.4,1700,95,0.79,3.93,8.55,0.16,7.49,,
03:51.9,93.9,1700,95,0.78,2.66,0.37,0.15,4.68,,
03:51.9,93.9,1700,95,0.78,2.66,0.37,0.15,4.68,,
03:54.3,90.5,1700,94.5,0.86,3.34,0,0.13,5.82,,
03:54.3,90.5,1700,94.5,0.86,3.34,0,0.13,5.82,,
03:56.7,83.1,1700,94.4,0.88,2.43,0.73,0.16,3.44,,
03:56.7,83.1,1700,94.4,0.88,2.43,0.73,0.16,3.44,,
03:59.1,86,1700,94.6,0.85,3.65,8.05,0.24,4.04,,
03:59.1,86,1700,94.6,0.85,3.65,8.05,0.24,4.04,,
04:01.6,96.9,1700,95,0.78,2.02,7.13,0.41,3.65,,
04:01.6,96.9,1700,95,0.78,2.02,7.13,0.41,3.65,,
04:04.0,92.2,1700,95,0.79,10.59,0,0.22,7.06,,
04:04.0,92.2,1700,95,0.79,10.59,0,0.22,7.06,,
04:06.4,73,1700,95.4,0.72,11.1,0,0.23,8.77,,
04:06.4,73,1700,95.4,0.72,11.1,0,0.23,8.77,,
04:08.8,83.5,1700,95.9,0.64,0.88,4.91,0.63,9.16,,
04:08.8,83.5,1700,95.9,0.64,0.88,4.91,0.63,9.16,,
04:11.1,69.1,1700,95.4,0.72,13.56,181.05,0.29,8.03,,
04:11.1,69.1,1700,95.4,0.72,13.56,181.05,0.29,8.03,,
04:13.5,86.3,1700,95.6,0.69,12.96,0.38,0.14,5.81,,
04:13.5,86.3,1700,95.6,0.69,12.96,0.38,0.14,5.81,,
04:15.9,87.8,1700,96,0.62,14.89,0.51,0.09,1.57,,
04:15.9,87.8,1700,96,0.62,14.89,0.51,0.09,1.57,,
04:18.2,43.8,1700,95.7,0.67,21.5,2.78,0.09,1.71,,
04:18.2,43.8,1700,95.7,0.67,21.5,2.78,0.09,1.71,,
04:20.5,4.1,1700,95.5,0.7,0.97,1.93,0.12,1.87,,
04:20.5,4.1,1700,95.5,0.7,0.97,1.93,0.12,1.87,,
04:22.8,58.7,1700,95.8,0.66,1.27,3.01,0.04,0.02,,
04:22.8,58.7,1700,95.8,0.66,1.27,3.01,0.04,0.02,,
04:22.8,58.7,1700,95.8,0.66,1.27,3.01,0.04,0.02,,
04:25.1,5,1700,95.8,0.66,0,0.23,0.07,0.8,,
04:25.1,5,1700,95.8,0.66,0,0.23,0.07,0.8,,
04:27.4,30.5,1700,95.6,0.69,1.79,0.14,0.04,0.01,,
04:27.4,30.5,1700,95.6,0.69,1.79,0.14,0.04,0.01,,
04:29.7,27.6,1700,94.8,0.81,4.75,0,0.1,0.03,,
04:29.7,27.6,1700,94.8,0.81,4.75,0,0.1,0.03,,
04:32.0,13.2,1700,93,1.1,0.5,0,0.07,0.42,,
04:32.0,13.2,1700,93,1.1,0.5,0,0.07,0.42,,
04:34.3,2.5,1700,93,1.09,1.64,0.26,0.33,0.01,,
04:34.3,2.5,1700,93,1.09,1.64,0.26,0.33,0.01,,
04:36.6,1.3,1700,92.9,1.12,1.73,0.78,0.2,0.01,,
04:36.6,1.3,1700,92.9,1.12,1.73,0.78,0.2,0.01,,
04:38.9,21.1,1700,92.8,1.12,0.17,0,0.21,0.02,,
04:38.9,21.1,1700,92.8,1.12,0.17,0,0.21,0.02,,
04:41.2,20.5,1700,92.8,1.13,0.45,0.33,0.11,0.01,,
04:41.2,20.5,1700,92.8,1.13,0.45,0.33,0.11,0.01,,
04:41.2,20.5,1700,92.8,1.13,0.45,0.33,0.11,0.01,,
04:43.5,15.3,1700,92.8,1.13,0.12,0.2,0.07,0,,
04:43.5,15.3,1700,92.8,1.13,0.12,0.2,0.07,0,,
04:45.8,3.9,1700,92.5,1.17,0.96,0,0.03,0.01,,
04:45.8,3.9,1700,92.5,1.17,0.96,0,0.03,0.01,,
04:48.1,18.9,1700,91.9,1.27,0.81,0.06,0.01,0.01,,
04:48.1,18.9,1700,91.9,1.27,0.81,0.06,0.01,0.01,,
04:50.4,11.8,1700,91,1.4,0.51,0,0.02,0.02,,
04:50.4,11.8,1700,91,1.4,0.51,0,0.02,0.02,,
04:52.7,35.1,1700,89.6,1.62,0.13,18,0.03,0.02,,
04:52.7,35.1,1700,89.6,1.62,0.13,18,0.03,0.02,,
04:54.9,7.8,1700,89.5,1.64,0.12,0.17,0.1,0.01,,
04:54.9,7.8,1700,89.5,1.64,0.12,0.17,0.1,0.01,,
04:57.2,9.5,1700,89.1,1.7,0.25,0,0.15,0.04,,
04:57.2,9.5,1700,89.1,1.7,0.25,0,0.15,0.04,,
04:59.5,5.5,1700,89.2,1.69,0,0,0.17,0.02,,
04:59.5,5.5,1700,89.2,1.69,0,0,0.17,0.02,,
05:01.8,6.8,1700,89.3,1.67,0,0.2,0.13,0.02,,
05:01.8,6.8,1700,89.3,1.67,0,0.2,0.13,0.02,,
05:01.8,6.8,1700,89.3,1.67,0,0.2,0.13,0.02,,
05:04.1,9.6,1700,89.3,1.67,0,0,0.04,0.01,,
05:04.1,9.6,1700,89.3,1.67,0,0,0.04,0.01,,
05:06.3,6.7,1700,89.3,1.67,0.12,0,0.02,0.01,,
05:06.3,6.7,1700,89.3,1.67,0.12,0,0.02,0.01,,
05:08.6,3.4,1700,89.2,1.7,0.12,0.21,0.02,0.03,,
05:08.6,3.4,1700,89.2,1.7,0.12,0.21,0.02,0.03,,
05:10.9,1.3,1700,89.2,1.69,1.61,0,0.26,0.02,,
05:10.9,1.3,1700,89.2,1.69,1.61,0,0.26,0.02,,
05:13.2,2.3,1700,89.2,1.69,0,0,0.22,0.01,,
05:13.2,2.3,1700,89.2,1.69,0,0,0.22,0.01,,
05:15.5,4.3,1700,89.2,1.69,0.01,0.09,0.22,0.05,,
05:15.5,4.3,1700,89.2,1.69,0.01,0.09,0.22,0.05,,
05:17.8,2.7,1700,89.2,1.69,0.5,0.26,0.15,0.02,,
05:17.8,2.7,1700,89.2,1.69,0.5,0.26,0.15,0.02,,
